station_id,borough,lat,lng
4413.08,Brooklyn,40.686371,-73.99383324
4543.07,Brooklyn,40.68995,-73.9365
6854.05,Manhattan,40.76360467795863,-73.98917958140373
6679.11,Queens,40.7580583,-73.9242751
6923.2,Queens,40.7675487799971,-73.9209334552288
6765.01,Manhattan,40.76087502,-74.00277668
4895.03,Brooklyn,40.702461,-73.986842
5406.02,Manhattan,40.71850211,-73.98329859
7538.18,Manhattan,40.79249519495111,-73.96417066463071
4789.03,Brooklyn,40.69760127,-73.99344559
6795.01,Manhattan,40.76341379,-73.99667444
7821.01,Bronx,40.814469,-73.924963
6498.1,Manhattan,40.75323098,-73.97032517
5294.04,Manhattan,40.714211,-73.981095
4107.05,Brooklyn,40.6758324,-73.9561677
7152.1,Queens,40.774591,-73.918544
3834.1,Brooklyn,40.6686627,-73.97988067
6654.05,Queens,40.757525,-73.901614
7018.01,Queens,40.7711528,-73.9170074
4861.05,Brooklyn,40.7003,-73.991581
6046.02,Manhattan,40.73912601,-73.97973776
4605.04,Brooklyn,40.69239502,-73.99337909
6072.06,Manhattan,40.7390169121,-74.0026376103
3803.05,Brooklyn,40.6663181,-73.9854617
5847.08,Manhattan,40.73191132323174,-74.008769094944
5414.07,Manhattan,40.719383,-73.991479
5805.05,Manhattan,40.73172428,-74.00674436
3220.01,Brooklyn,40.646475,-74.026081
6659.1,Manhattan,40.757334,-73.974235
7937.15,Manhattan,40.821294,-73.947868
5068.02,Brooklyn,40.70767788,-73.94016171
5863.07,Manhattan,40.734232,-73.986923
6464.09,Manhattan,40.752643,-73.974996
6526.05,Manhattan,40.75461,-73.99177
4645.04,Brooklyn,40.69400964865994,-73.99465128779411
4077.04,Brooklyn,40.6746957,-73.99785768
4354.07,Brooklyn,40.68382604,-73.97632328
6650.07,Manhattan,40.75797322,-73.96603308
4258.07,Brooklyn,40.68199044270703,-73.99079024791718
5190.07,Manhattan,40.71269042,-73.98776323
5470.02,Manhattan,40.71996118117138,-74.00844320654869
6030.06,Manhattan,40.73935542,-73.99931783
4628.05,Brooklyn,40.69196566,-73.9813018
7372.1,Manhattan,40.7857851,-73.957481
3169.07,Brooklyn,40.644862,-74.014531
5422.04,Manhattan,40.71910537,-73.99973337
5024.1,Manhattan,40.706410755236135,-74.00559738278389
3233.06,Brooklyn,40.647105,-74.004483
4903.08,Brooklyn,40.70277159,-73.99383605
5847.06,Manhattan,40.73342399437081,-74.00851495563984
6441.06,Manhattan,40.75227093837409,-73.98770570755005
6560.15,Manhattan,40.7529728216068,-73.98734897375107
5838.09,Manhattan,40.73224119,-74.00026394
4513.09,Brooklyn,40.690065,-73.978776
5288.08,Manhattan,40.71334184275907,-74.00935515761375
4266.03,Brooklyn,40.6831164,-73.99785267
4648.03,Brooklyn,40.6938,-73.93114
4756.04,Brooklyn,40.698458,-73.997178
3555.04,Brooklyn,40.659555,-73.995068
5159.07,Manhattan,40.70991806921533,-73.99161100387573
4339.01,Brooklyn,40.6849894,-73.99440329
6004.06,Manhattan,40.739445,-73.976806
4161.01,Brooklyn,40.6786,-73.90369
4212.01,Brooklyn,40.68018,-73.91136
6569.09,Manhattan,40.75414519263519,-73.9960889518261
6416.06,Manhattan,40.7500727,-73.99839279
4546.04,Brooklyn,40.68981035,-73.97493121
4931.05,Brooklyn,40.703545,-73.917775
6157.04,Manhattan,40.74198159994023,-74.00831580162048
5137.1,Manhattan,40.71146364,-74.00552427
5788.15,Manhattan,40.732647,-73.99011
4565.07,Brooklyn,40.6910363748993,-73.99201065301895
4784.02,Brooklyn,40.698568,-73.918877
7020.09,Manhattan,40.77140426,-73.9535166
4526.01,Brooklyn,40.69047,-73.923511
5545.01,Manhattan,40.72412944090093,-73.97901266813278
4461.01,Brooklyn,40.68764484,-73.96968902
6998.08,Manhattan,40.77118287540658,-73.96409422159195
4202.04,Brooklyn,40.6794327,-74.00785041
6682.08,Manhattan,40.759107,-73.959223
4110.1,Brooklyn,40.6777287,-73.99364123
5602.06,Manhattan,40.72511734422387,-73.99930492043495
7563.06,Manhattan,40.796879,-73.937261
6215.04,Manhattan,40.74395411,-73.99144871
6907.03,Queens,40.765753,-73.90676
5436.11,Manhattan,40.71978635452822,-73.97871628403664
5896.01,Manhattan,40.73431166276575,-73.98372530937195
5368.03,Manhattan,40.71759894980997,-74.01587963104248
7853.01,Bronx,40.816124,-73.908116
7052.01,Manhattan,40.77163851,-73.98261428
8108.02,Manhattan,40.832164,-73.949702
3347.03,Brooklyn,40.651354,-74.007168
5553.03,Manhattan,40.72467721,-73.98783413
8099.04,Bronx,40.831762,-73.896853
3056.05,Brooklyn,40.643546,-73.986418
4190.06,Brooklyn,40.678045,-73.962408
4821.06,Brooklyn,40.69991755,-73.98971773
4993.13,Manhattan,40.70336686695866,-74.007867872715
6737.03,Queens,40.7614376,-73.9411265
8472.08,Bronx,40.85556,-73.89615
4895.09,Brooklyn,40.70140317257725,-73.98672670125961
6809.07,Manhattan,40.76340613,-73.97722479
4890.11,Brooklyn,40.70113,-73.91422
6955.01,Manhattan,40.768254,-73.988639
6717.06,Manhattan,40.76019252,-73.9912551
4550.05,Brooklyn,40.68929,-73.90951
6789.04,Queens,40.761584,-73.925921
6732.01,Manhattan,40.761573,-73.972628
3722.04,Brooklyn,40.66514681533792,-73.97637605667114
3696.05,Brooklyn,40.6630619,-73.9538746
4116.08,Brooklyn,40.6769694,-73.96579
7144.01,Queens,40.7747878,-73.9125551
6251.06,Queens,40.74534682580983,-73.9219419658184
3515.01,Brooklyn,40.658029,-73.989605
4143.04,Brooklyn,40.677027,-73.9865
8122.04,Bronx,40.834015,-73.908863
8462.09,Bronx,40.85501,-73.910751
6182.02,Manhattan,40.74238787,-73.99726235
4281.08,Brooklyn,40.680944723477296,-73.97567331790923
5238.05,Manhattan,40.71307916,-73.99851193
5074.08,Queens,40.70793,-73.91092
6747.07,Manhattan,40.76171227910671,-73.98655101656914
5450.04,Brooklyn,40.72079821,-73.95484712
7863.03,Bronx,40.81734,-73.922962
5115.01,Queens,40.70863,-73.91497
6879.04,Queens,40.76408932350688,-73.91065120697021
5164.05,Brooklyn,40.71036129922581,-73.96530389785767
4824.03,Brooklyn,40.699304,-73.923044
6206.08,Manhattan,40.74444921,-73.98303529
4962.01,Manhattan,40.70463334,-74.01361706
4768.02,Brooklyn,40.698617,-73.941342
5145.02,Manhattan,40.709267,-74.013247
7751.05,Bronx,40.811314,-73.907729
6462.19,Queens,40.751047,-73.93797
4710.06,Brooklyn,40.695065,-73.987167
5922.04,Manhattan,40.73498,-74.00697
4528.01,Brooklyn,40.69064807082943,-73.95746178925037
5001.08,Manhattan,40.70569254,-74.01677685
6667.04,Manhattan,40.758397,-73.98255
6297.02,Manhattan,40.74734825,-73.99723551
5159.04,Manhattan,40.71173107,-73.99193043
3660.07,Brooklyn,40.66093779493168,-73.98680448532104
6614.01,Queens,40.757186,-73.932719
6575.03,Manhattan,40.755293,-73.967641
5125.07,Brooklyn,40.70924826276157,-73.96063148975372
5167.06,Manhattan,40.71117416,-74.00016545
4298.05,Brooklyn,40.6829151,-73.99318208
3628.11,Brooklyn,40.66016,-73.990974
5343.11,Manhattan,40.717318403855785,-73.99067759513855
4953.04,Manhattan,40.70355377,-74.00670227
3879.04,Brooklyn,40.6691783,-73.9554162
4310.06,Brooklyn,40.68282,-73.93488
3940.04,Brooklyn,40.67267243410948,-74.0087952464819
4278.03,Brooklyn,40.682601,-73.938037
5794.05,Brooklyn,40.731734785883454,-73.9612390102593
4253.02,Brooklyn,40.6814658848122,-73.91415685415268
4971.01,Brooklyn,40.704876,-73.919911
4846.01,Manhattan,40.70122128,-74.01234218
6190.08,Manhattan,40.74317449,-74.00366443
5411.07,Brooklyn,40.71924,-73.95242
5785.05,Brooklyn,40.73026,-73.95394
6176.11,Queens,40.743540273428685,-73.92435193061829
5411.08,Brooklyn,40.71816969454208,-73.95520135760307
3811.05,Brooklyn,40.666197,-73.992466
4446.05,Brooklyn,40.6864442,-73.98759104
6319.01,Queens,40.74708586,-73.94977234
5300.06,Brooklyn,40.7160751,-73.952029
6310.06,Queens,40.7485,-73.941275
4368.05,Brooklyn,40.6851443,-73.95380904
4222.02,Brooklyn,40.680342423,-73.9557689392
7340.06,Manhattan,40.78414472,-73.98362492
8281.06,Bronx,40.843264,-73.904867
5593.01,Manhattan,40.72335597960796,-73.98864984512329
5626.13,Manhattan,40.72779126,-73.98564945
8138.07,Manhattan,40.834468,-73.939865
5746.02,Manhattan,40.72970805644994,-73.9865979552269
5137.11,Manhattan,40.70960089363537,-74.00655090808868
8353.09,Manhattan,40.84925,-73.93022
7304.08,Manhattan,40.78275,-73.97137
6429.01,Queens,40.75110165,-73.94073717
4656.03,Brooklyn,40.6933982,-73.939877
4066.15,Brooklyn,40.676368,-73.952918
5869.04,Brooklyn,40.73266,-73.95826
8278.05,Manhattan,40.844044,-73.933651
6526.01,Manhattan,40.752762088742045,-73.99280458705107
5059.02,Brooklyn,40.706237,-73.933871
4850.04,Brooklyn,40.69957608,-73.94708417
3046.03,Brooklyn,40.643817,-73.977433
4732.08,Brooklyn,40.697787,-73.973736
5365.02,Manhattan,40.71739973,-73.98016555
3457.03,Brooklyn,40.65482,-73.973217
3230.01,Brooklyn,40.648481,-73.97058
4494.04,Brooklyn,40.68851534,-73.9647628
7720.03,Manhattan,40.808442,-73.9452087
3704.08,Brooklyn,40.66407983678161,-73.96025128666679
4001.09,Brooklyn,40.6737236,-73.9631611
6819.15,Queens,40.763154,-73.920827
7719.13,Bronx,40.807347437082,-73.90809774398804
7342.01,Queens,40.783956,-73.916894
8013.07,Manhattan,40.827212,-73.942722
5506.1,Manhattan,40.72368361,-73.97574813
4327.09,Brooklyn,40.68402,-73.94977
5332.1,Brooklyn,40.71638031973561,-73.94821286201477
4476.03,Brooklyn,40.6900815,-73.947915
8358.03,Manhattan,40.849972,-73.938423
6756.01,Manhattan,40.76009437,-73.99461843
4497.09,Brooklyn,40.6893952,-73.9995126
4461.04,Brooklyn,40.68940747,-73.96885458
4715.01,Brooklyn,40.694546087246025,-73.95801365375519
4220.02,Brooklyn,40.67922,-73.92192
5021.05,Brooklyn,40.706563674670925,-73.9683187007904
6422.09,Manhattan,40.75118387463277,-73.97138714790344
4510.04,Brooklyn,40.6894932,-73.942061
6422.08,Manhattan,40.75022392,-73.97121414
7696.07,Manhattan,40.805631,-73.934077
4362.04,Brooklyn,40.6853761,-73.98302136
4124.04,Brooklyn,40.6803560840434,-73.9476791024208
6644.07,Manhattan,40.75898481399634,-73.99379968643188
5489.04,Brooklyn,40.72248188638219,-73.95921930670738
6708.04,Manhattan,40.76017739537783,-73.98486793041229
6626.01,Manhattan,40.75724567911726,-73.97805914282799
7650.05,Manhattan,40.8021174,-73.9681805305
6203.02,Queens,40.74524768,-73.94733276
8262.07,Manhattan,40.842941,-73.938631
6847.02,Manhattan,40.7652654,-73.98192338
6517.08,Manhattan,40.75492,-73.98455
7606.01,Manhattan,40.7981856,-73.9605909006
4101.17,Brooklyn,40.676757,-73.983262
4214.03,Brooklyn,40.6809833854,-73.9500479759
6932.15,Manhattan,40.7691572,-73.96703464
4028.04,Brooklyn,40.673746,-73.985649
8358.1,Manhattan,40.848282,-73.941343
5542.04,Brooklyn,40.72325,-73.94308
4170.08,Brooklyn,40.67872,-73.91105
6638.01,Queens,40.756913,-73.921631
6969.08,Manhattan,40.76800889305947,-73.96845281124115
3946.07,Brooklyn,40.672784,-73.979826
7432.04,Manhattan,40.79017948095081,-73.97288918495178
7149.05,Manhattan,40.7746671,-73.98470567
4175.15,Brooklyn,40.6772744,-73.98282002
3426.02,Brooklyn,40.653368,-73.976291
5539.06,Manhattan,40.72185379,-74.00771779
8198.05,Bronx,40.839312,-73.922423
6608.09,Manhattan,40.756265,-73.964179
3975.02,Brooklyn,40.67297,-73.93896
6545.07,Queens,40.754164,-73.908906
6379.03,Manhattan,40.75001986,-73.96905301
7744.06,Bronx,40.810893,-73.927311
8183.02,Bronx,40.838706,-73.927034
8100.01,Manhattan,40.830702,-73.936371
7188.13,Manhattan,40.7781314,-73.96069399
7079.06,Manhattan,40.7734066,-73.97782542
7932.1,Manhattan,40.820877,-73.939249
7870.02,Bronx,40.81899,-73.90202
7648.16,Manhattan,40.802554,-73.933509
4263.12,Brooklyn,40.68186,-73.959432
4057.04,Brooklyn,40.67412,-73.94447
8069.01,Manhattan,40.829523,-73.944279
8089.05,Manhattan,40.831327,-73.946665
7845.06,Bronx,40.816576,-73.927987
7636.05,Manhattan,40.8029263,-73.9379
6766.03,Queens,40.762507,-73.902534
7625.18,Manhattan,40.8005385,-73.9419949
4677.06,Brooklyn,40.6942715,-73.9923272
8103.05,Bronx,40.832678,-73.905158
5785.1,Brooklyn,40.73124,-73.95161
4759.02,Brooklyn,40.69757,-73.93098
5623.03,Brooklyn,40.724812564400175,-73.94752621650696
6072.14,Manhattan,40.73944820130403,-74.00507032871246
4148.07,Brooklyn,40.6791944,-73.9587903
5914.03,Manhattan,40.73532427,-73.99800419
5090.06,Brooklyn,40.70686,-73.92851
5096.12,Manhattan,40.7075188830923,-74.00108054280281
6720.07,Queens,40.759604471387945,-73.92714411020279
5788.16,Manhattan,40.73127,-73.98849
7230.1,Manhattan,40.7785669,-73.97754961
8494.01,Bronx,40.85670801831255,-73.90265285968779
7039.03,Queens,40.771203,-73.903865
3853.02,Brooklyn,40.66846,-73.9282
7774.02,Manhattan,40.812346,-73.946168
5520.09,Brooklyn,40.724055,-73.955736
8703.05,Bronx,40.87142,-73.88839
8285.11,Bronx,40.845505,-73.914311
7032.02,Queens,40.77028,-73.893675
4735.03,Brooklyn,40.69811,-73.90904
7931.05,Bronx,40.820302,-73.903944
6915.02,Queens,40.7656251,-73.9136695
6729.02,Queens,40.7601853,-73.9362726
7727.07,Manhattan,40.8086249,-73.9596214
4590.01,Manhattan,40.69231660719192,-74.01486575603485
5433.04,Brooklyn,40.71882,-73.93948
7701.21,Manhattan,40.80722,-73.9418
4416.1,Brooklyn,40.68713,-73.93008
7903.02,Manhattan,40.8190344,-73.956156
5442.09,Brooklyn,40.72084,-73.94844
6827.11,Queens,40.7633589,-73.9286471
6563.12,Queens,40.7557327,-73.9236611
3914.02,Brooklyn,40.6704922,-73.98541675
6991.12,Manhattan,40.77112927,-73.95772297
5282.02,Brooklyn,40.713811,-73.93515
5666.04,Brooklyn,40.72708584,-73.95299117
5300.05,Brooklyn,40.71413311,-73.95234386
7111.1,Queens,40.774306,-73.908335
4228.02,Brooklyn,40.6794268,-73.9298911
6016.06,Queens,40.73737,-73.91803
4098.06,Brooklyn,40.67514,-73.94716
6966.04,Queens,40.7682,-73.9322662
3996.01,Brooklyn,40.67260298150126,-73.98983001708984
8160.03,Bronx,40.835334,-73.9154
4837.03,Queens,40.69969,-73.9022
3984.02,Brooklyn,40.67234,-73.94763
3978.13,Brooklyn,40.6711978,-73.97484126
6453.02,Queens,40.752443,-73.929737
6502.01,Queens,40.75326,-73.90585
4840.06,Brooklyn,40.70099,-73.93921
8472.06,Bronx,40.856987,-73.898237
3966.01,Brooklyn,40.6705,-73.9308
4880.11,Queens,40.70183,-73.90625
7522.02,Manhattan,40.7923272,-73.9383
6951.03,Queens,40.7671,-73.9169858
5216.04,Manhattan,40.71291224,-74.01020234
7484.05,Manhattan,40.789622,-73.97757
7212.05,Manhattan,40.77801203,-73.95407149
8123.02,Manhattan,40.83299,-73.94592
6670.03,Queens,40.7577284,-73.9166368
6297.07,Manhattan,40.747968,-73.996637
4700.06,Brooklyn,40.69608941,-73.97803415
6462.05,Queens,40.7535992020056,-73.93795609474182
3731.11,Brooklyn,40.663779,-73.98396846
6572.08,Queens,40.75651272984955,-73.92957486212252
5473.03,Brooklyn,40.72158,-73.94546
6850.01,Queens,40.764174520197685,-73.91583994030952
5225.02,Queens,40.71246,-73.91873
4617.01,Brooklyn,40.69237074,-73.93705428
6659.03,Manhattan,40.7597108,-73.97402311
4181.1,Brooklyn,40.68012,-73.95362
6511.03,Queens,40.753441,-73.912402
5034.03,Queens,40.70553,-73.9096
5093.01,Brooklyn,40.70853074,-73.96408963
7851.04,Manhattan,40.815484,-73.935856
7712.06,Bronx,40.808484,-73.928803
7458.03,Manhattan,40.78839,-73.9747
7685.14,Manhattan,40.804038,-73.945925
4072.02,Brooklyn,40.6747,-73.92512
7003.06,Queens,40.7692475,-73.9354504
7580.01,Manhattan,40.7973721,-73.97041192
7692.11,Manhattan,40.8067581,-73.9607082
7183.03,Manhattan,40.777507027547976,-73.98888587951659
5797.01,Manhattan,40.73226398,-73.99852205
8665.09,Manhattan,40.86788,-73.919685
5453.05,Manhattan,40.71893904,-73.99266288
6703.06,Queens,40.76072,-73.910989
7271.01,Queens,40.77977,-73.923162
3902.06,Brooklyn,40.66959,-73.94237
6774.13,Queens,40.761294,-73.909562
7704.04,Manhattan,40.8078316,-73.949373
8096.02,Bronx,40.831444,-73.926226
7599.02,Manhattan,40.7989445,-73.944846
4128.08,Brooklyn,40.6777748,-74.0094613
4517.03,Brooklyn,40.68989,-73.91458
7872.03,Manhattan,40.817245,-73.938787
3960.01,Brooklyn,40.6721683,-73.9609
7643.18,Manhattan,40.802535,-73.9532423
4452.01,Brooklyn,40.68900443,-73.96023854
6644.08,Manhattan,40.756403523272496,-73.99410143494606
5779.11,Manhattan,40.73031071000895,-73.98047178983688
4628.07,Brooklyn,40.693534,-73.981909
6438.04,Queens,40.7519071,-73.9479119
7577.27,Manhattan,40.79558954105342,-73.96188408136368
7202.07,Queens,40.77813,-73.90842
5406.04,Manhattan,40.71926081,-73.98178024
4437.01,Brooklyn,40.68683208,-73.9796772
7386.1,Manhattan,40.7862586,-73.94552579
5198.04,Manhattan,40.71076228,-73.99400398
7627.1,Manhattan,40.8011939,-73.9500739
6989.07,Queens,40.7699176,-73.9184057
5414.06,Manhattan,40.72019576,-73.98997825
5659.11,Manhattan,40.72746420692392,-73.97950418293476
6257.03,Manhattan,40.74487634,-73.99529885
5743.02,Brooklyn,40.72984,-73.94839
4122.03,Brooklyn,40.67686,-73.93607
4873.08,Brooklyn,40.70106,-73.93318
7803.02,Bronx,40.81263616769319,-73.92924964427948
6151.03,Queens,40.743,-73.93561
7186.15,Queens,40.7774552,-73.9225403
7137.04,Queens,40.774798,-73.903787
3993.03,Brooklyn,40.672695,-73.954131
6804.01,Queens,40.764496,-73.904632
7059.01,Manhattan,40.77149671054441,-73.99046033620834
8546.06,Bronx,40.861915,-73.894831
4987.06,Brooklyn,40.704508,-73.9351
7748.02,Manhattan,40.810224,-73.937195
5128.04,Manhattan,40.71117444,-73.99682619
5532.01,Manhattan,40.72362738,-73.99949601
8141.05,Bronx,40.835122799036405,-73.91196817159653
8441.01,Bronx,40.85322,-73.90546
5772.05,Manhattan,40.73115,-74.00887
6740.01,Manhattan,40.76132983124814,-73.97982001304626
5045.05,Brooklyn,40.70684203101325,-73.9544353965357
7634.01,Manhattan,40.8008363,-73.9664492472
6179.07,Queens,40.74336608027021,-73.95960688591003
6212.08,Queens,40.7449067,-73.9534573
6664.05,Queens,40.75742,-73.945133
4434.06,Brooklyn,40.686203,-73.944694
6170.02,Queens,40.74232744,-73.95411749
4695.04,Brooklyn,40.69467,-73.90663
8021.11,Bronx,40.82713380423556,-73.9227358996868
4914.03,Brooklyn,40.70076,-73.93641
5108.01,Brooklyn,40.70870368,-73.9448625
6137.04,Queens,40.7423737,-73.9566
5569.07,Manhattan,40.72323,-74.00314
5616.01,Manhattan,40.72521311,-73.97768752
6134.13,Queens,40.741119944681465,-73.92103672027588
7795.09,Manhattan,40.8125511,-73.9492286
5633.04,Brooklyn,40.72606,-73.95621
8085.05,Manhattan,40.830663,-73.941323
8226.06,Manhattan,40.84089603193041,-73.93972098827362
7057.07,Manhattan,40.7727966,-73.95577801
8025.01,Bronx,40.826677,-73.929327
8795.03,Bronx,40.877964,-73.8847550291
6218.04,Queens,40.74431,-73.92601
7807.04,Bronx,40.815077,-73.899939
4010.01,Brooklyn,40.673134,-73.969106
6325.01,Queens,40.74692675687384,-73.9208248257637
6901.01,Queens,40.7668,-73.9347774
7832.04,Manhattan,40.813619,-73.939336
7023.04,Manhattan,40.770513,-73.988038
5977.01,Brooklyn,40.73555,-73.95284
7842.16,Manhattan,40.816355,-73.954295
7132.08,Queens,40.77485,-73.9342
6809.09,Manhattan,40.763189,-73.978434
8639.01,Bronx,40.866899,-73.901942
8632.07,Manhattan,40.866141,-73.922648
7382.04,Manhattan,40.78499979,-73.97283406
5210.01,Brooklyn,40.71323,-73.93894
5509.02,Manhattan,40.72231,-74.0106
4812.02,Brooklyn,40.69839895,-73.98068914
4832.07,Brooklyn,40.70112,-73.93039
5550.09,Brooklyn,40.7239567849954,-73.94984364509583
5137.13,Manhattan,40.7103231,-74.0043228
7726.02,Bronx,40.808384,-73.923604
4225.14,Brooklyn,40.680611,-73.99475825
4470.09,Brooklyn,40.68700231292619,-73.97664964199066
6676.02,Manhattan,40.75929124,-73.98859651
7954.12,Manhattan,40.823061,-73.941928
8316.02,Manhattan,40.847305,-73.933291
7713.11,Manhattan,40.8082,-73.9641
7670.09,Manhattan,40.804372,-73.951475
5084.03,Brooklyn,40.70708701,-73.95796783
4640.01,Brooklyn,40.69356,-73.92524
5082.08,Brooklyn,40.70907,-73.92157
3887.03,Brooklyn,40.6686744,-73.9618148
4392.04,Brooklyn,40.6851532,-73.94111
4042.08,Brooklyn,40.6740123,-73.9671457
3736.04,Brooklyn,40.6642406,-73.9574686
5433.03,Brooklyn,40.71907891179564,-73.94223690032959
4196.05,Brooklyn,40.68012,-73.93168
5500.02,Manhattan,40.7217,-74.002381
6814.01,Manhattan,40.7639089,-73.9477213
5065.14,Manhattan,40.70838,-74.00495
8187.04,Manhattan,40.838191,-73.936085
3135.04,Brooklyn,40.644367,-73.984276
5140.06,Brooklyn,40.709897,-73.94008
5826.02,Brooklyn,40.73232194,-73.9550858
4231.04,Brooklyn,40.6804836,-73.9646795
4025.02,Brooklyn,40.67428,-73.9503
4775.01,Brooklyn,40.698,-73.9127
3620.02,Brooklyn,40.660906,-73.983074
6441.02,Manhattan,40.75172632,-73.98753523
6224.06,Manhattan,40.74591072834279,-73.99807110428809
4019.06,Brooklyn,40.6740886,-73.9787282
5883.06,Queens,40.73443564069459,-73.93790781497955
5156.05,Brooklyn,40.70934,-73.95608
6108.03,Queens,40.74179,-73.89564
7840.11,Bronx,40.814673,-73.91839
7595.17,Manhattan,40.7969347,-73.9643412291
3736.03,Brooklyn,40.665816,-73.956934
8210.01,Manhattan,40.839278,-73.945446
4140.03,Brooklyn,40.6776,-73.94963
4199.13,Brooklyn,40.67911856082165,-73.97176265716553
7816.14,Bronx,40.814383,-73.915368
3771.06,Brooklyn,40.666287,-73.98895053
4301.07,Brooklyn,40.68273,-73.92926
4137.1,Brooklyn,40.677236,-74.015665
3385.06,Brooklyn,40.652563,-73.972573
8005.03,Bronx,40.825737,-73.927311
7338.02,Manhattan,40.7839636,-73.9471673
6560.14,Manhattan,40.754818,-73.988154
3952.07,Brooklyn,40.67077,-73.9507
4134.06,Brooklyn,40.6765304,-73.97846879
6395.01,Queens,40.75052534,-73.94594845
4488.08,Brooklyn,40.6902375,-73.99203074
5359.13,Manhattan,40.71688538495366,-74.00650128722191
4568.01,Brooklyn,40.692,-73.92617
3588.01,Brooklyn,40.659053,-73.98854
4208.01,Brooklyn,40.678970070475735,-73.97855266928671
7504.18,Manhattan,40.791976,-73.945993
6116.03,Queens,40.74091,-73.90273
5066.03,Queens,40.70694,-73.90632
4138.04,Brooklyn,40.67854,-73.91367
4307.13,Brooklyn,40.6828003,-73.99990419
8040.03,Bronx,40.826706,-73.888719
4064.03,Brooklyn,40.67423,-73.91656
3999.06,Brooklyn,40.67202,-73.92539
5371.07,Brooklyn,40.71766197083994,-73.94880026578903
7047.07,Queens,40.77301508291382,-73.91119033098221
4956.02,Brooklyn,40.7031724,-73.940636
5073.07,Manhattan,40.70806582380646,-74.0135595202446
6435.02,Queens,40.751555,-73.915026
8254.01,Bronx,40.84207,-73.926075
4680.05,Brooklyn,40.69502,-73.92825
6887.03,Queens,40.76547569244953,-73.91811579465866
4179.03,Brooklyn,40.67853,-73.91642
4203.04,Brooklyn,40.67945,-73.90474
4342.04,Brooklyn,40.68487,-73.9293
4087.01,Brooklyn,40.67621,-73.90351
8528.05,Manhattan,40.86012,-73.928489
6076.02,Queens,40.7413272,-73.937999
7009.02,Queens,40.7713937,-73.9077436
7567.06,Manhattan,40.7954121,-73.9441232
7667.04,Manhattan,40.80295,-73.942954
5575.08,Manhattan,40.72580614,-73.97422494
6889.12,Manhattan,40.76663814,-73.95348296
6538.11,Queens,40.75473,-73.93367
7858.02,Bronx,40.817166,-73.914737
4697.01,Brooklyn,40.69622937,-73.94371094
6092.01,Queens,40.74086,-73.91708
4994.1,Queens,40.70413,-73.90737
7781.1,Bronx,40.812735,-73.923697
4713.01,Brooklyn,40.69676,-73.92302
3814.01,Brooklyn,40.66591,-73.92602
5270.07,Manhattan,40.7158155,-73.99422366
4060.09,Brooklyn,40.6751622,-73.9814832
8510.02,Bronx,40.858498,-73.89637
4600.09,Brooklyn,40.69146,-73.92146
8111.07,Bronx,40.83406,-73.92243
4927.04,Brooklyn,40.70224,-73.982578
8085.13,Manhattan,40.830476,-73.939929
7979.17,Bronx,40.824811,-73.916407
6743.06,Queens,40.7595701,-73.9142678
3547.04,Brooklyn,40.658489,-73.985543
8137.06,Bronx,40.834857,-73.903743
3050.03,Brooklyn,40.642408,-74.013318
7755.03,Bronx,40.811112,-73.914932
2883.03,Brooklyn,40.638246,-74.024714
5515.08,Manhattan,40.72334683218016,-73.98265913128853
6857.09,Queens,40.7647,-73.9240312
8029.28,Manhattan,40.826406,-73.937948
7687.05,Bronx,40.805089,-73.918889
7967.04,Bronx,40.822217,-73.928939
7745.07,Manhattan,40.8109494,-73.9634
8095.06,Bronx,40.832171,-73.889686
7009.06,Queens,40.769673,-73.906018
8782.01,Bronx,40.87704,-73.88943
6996.01,Queens,40.7703743,-73.9286078
5267.08,Brooklyn,40.71286844,-73.95698119
7528.31,Manhattan,40.7934337,-73.94945003
3699.07,Brooklyn,40.663493,-73.991007
7631.23,Manhattan,40.801694,-73.957145
7291.06,Queens,40.78145,-73.9183302
3283.05,Brooklyn,40.650176,-74.015606
8009.05,Manhattan,40.825289,-73.936232
4663.06,Brooklyn,40.69545,-73.91164
4677.01,Brooklyn,40.69597683,-73.99014892
4500.07,Brooklyn,40.68973,-73.93353
6750.16,Queens,40.760339,-73.9222427
7514.01,Manhattan,40.79346,-73.92389
8778.01,Bronx,40.87656,-73.88366
8601.04,Bronx,40.86448,-73.89522
6662.01,Queens,40.758057,-73.909831
4707.04,Brooklyn,40.69527008,-73.95238108
4560.01,Brooklyn,40.69122,-73.91693
4039.04,Brooklyn,40.67404,-73.92772
7170.04,Queens,40.776745,-73.906558
8018.09,Manhattan,40.826969,-73.949738
7984.04,Bronx,40.823429,-73.924689
8119.05,Manhattan,40.833303,-73.939326
6782.01,Queens,40.7611488,-73.9170071
4428.02,Brooklyn,40.68753406,-73.97265183
6234.04,Queens,40.74521,-73.90462
6307.07,Queens,40.7471,-73.9028
7793.02,Bronx,40.814046,-73.91186
3523.06,Brooklyn,40.656986,-73.998194
8344.04,Bronx,40.848177,-73.916082
7753.13,Manhattan,40.8107922,-73.9430681
6025.08,Queens,40.73824937345944,-73.92737478017807
8245.03,Bronx,40.842675,-73.908544
4689.08,Brooklyn,40.69465,-73.9343
3240.15,Brooklyn,40.649037,-73.97673
7669.1,Bronx,40.805559,-73.914718
7935.07,Bronx,40.820713,-73.911759
7823.03,Manhattan,40.8143256,-73.9590255
7927.08,Bronx,40.821075,-73.895069
